1,100,2560117574.31
1,200,608491174.451
1,300,406727755.963
1,400,231806678.295
1,500,231806678.295
1,600,231806678.295
1,700,231806678.295
1,800,231806678.295
1,900,231806678.295
1,1000,231806678.295
1,1100,231806678.295
1,1200,231806678.295
1,1300,231806678.295
1,1400,231806678.295
1,1500,231806678.295
1,1600,231806678.295
1,1700,231806678.295
1,1800,231806678.295
1,1900,231806678.295
1,2000,231806678.295
1,2100,231806678.295
1,2200,231806678.295
1,2300,231806678.295
1,2400,231806678.295
1,2500,231806678.295
1,2600,231806678.295
1,2700,231806678.295
1,2800,231806678.295
1,2900,231806678.295
1,3000,231806678.295
1,3100,231806678.295
1,3200,231806678.295
1,3300,231806678.295
1,3400,231806678.295
1,3500,231806678.295
1,3600,210136322.129
1,3700,210136322.129
1,3800,210136322.129
1,3900,210136322.129
1,4000,210136322.129
1,4100,210136322.129
1,4200,210136322.129
1,4300,210136322.129
1,4400,210136322.129
1,4500,210136322.129
1,4600,210136322.129
1,4700,199656001.875
1,4800,199607740.569
1,4900,199607740.569
1,5000,199607740.569
1,5100,199607740.569
1,5200,199607740.569
1,5300,199607740.569
1,5400,199607740.569
1,5500,199607740.569
1,5600,199607740.569
1,5700,199607740.569
1,5800,199607740.569
1,5900,199607740.569
1,6000,199607740.569
1,6100,199607740.569
1,6200,199607740.569
1,6300,199607740.569
1,6400,199607740.569
1,6500,199607740.569
1,6600,199607740.569
1,6700,199607740.569
1,6800,199607740.569
1,6900,199607740.569
1,7000,199607740.569
1,7100,199607740.569
1,7200,199607740.569
1,7300,199607740.569
1,7400,199607740.569
1,7500,199607740.569
1,7600,199607740.569
1,7700,199607740.569
1,7800,199607740.569
1,7900,199607740.569
1,8000,199607740.569
1,8100,199607740.569
1,8200,199607740.569
1,8300,199607740.569
1,8400,199607740.569
1,8500,199607740.569
1,8600,199607740.569
1,8700,199607740.569
1,8800,199607740.569
1,8900,199607740.569
1,9000,199607740.569
1,9100,199607740.569
1,9200,199607740.569
1,9300,199607740.569
1,9400,199607740.569
1,9500,199607740.569
1,9600,199607740.569
1,9700,199607740.569
1,9800,199607740.569
1,9900,199607740.569
1,10000,199607740.569
1,10100,199607740.569
1,10200,199607740.569
1,10300,199607740.569
1,10400,199607740.569
1,10500,199607740.569
1,10600,199607740.569
1,10700,199607740.569
1,10800,199607740.569
1,10900,199607740.569
1,11000,199607740.569
1,11100,199607740.569
1,11200,199607740.569
1,11300,199607740.569
1,11400,199607740.569
1,11500,199607740.569
1,11600,199607740.569
1,11700,199607740.569
1,11800,199607740.569
1,11900,199607740.569
1,12000,199607740.569
1,12100,199607740.569
1,12200,199607740.569
1,12300,199607740.569
1,12400,199607740.569
1,12500,199607740.569
1,12600,199607740.569
1,12700,199607740.569
1,12800,199607740.569
1,12900,199607740.569
1,13000,199607740.569
1,13100,199607740.569
1,13200,199607740.569
1,13300,199607740.569
1,13400,199607740.569
1,13500,199607740.569
1,13600,199607740.569
1,13700,199607740.569
1,13800,199607740.569
1,13900,199607740.569
1,14000,199607740.569
1,14100,199607740.569
1,14200,199607740.569
1,14300,199607740.569
1,14400,199607740.569
1,14500,199607740.569
1,14600,199607740.569
1,14700,199607740.569
1,14800,199607740.569
1,14900,199607740.569
1,15000,199607740.569
1,15100,199607740.569
1,15200,199607740.569
1,15300,199607740.569
1,15400,199607740.569
1,15500,199607740.569
1,15600,199607740.569
1,15700,199607740.569
1,15800,199607740.569
1,15900,199607740.569
1,16000,199607740.569
1,16100,199607740.569
1,16200,199607740.569
1,16300,199607740.569
1,16400,199607740.569
1,16500,199607740.569
1,16600,199607740.569
1,16700,199607740.569
1,16800,199607740.569
1,16900,199607740.569
1,17000,199607740.569
1,17100,199607740.569
1,17200,199607740.569
1,17300,199607740.569
1,17400,199607740.569
1,17500,199607740.569
1,17600,199607740.569
1,17700,199607740.569
1,17800,199607740.569
1,17900,199607740.569
1,18000,199607740.569
1,18100,199607740.569
1,18200,199607740.569
1,18300,199607740.569
1,18400,199607740.569
1,18500,199607740.569
1,18600,199607740.569
1,18700,199607740.569
1,18800,199607740.569
1,18900,199607740.569
1,19000,199607740.569
1,19100,199607740.569
1,19200,199607740.569
1,19300,199607740.569
1,19400,199607740.569
1,19500,199607740.569
1,19600,199607740.569
1,19700,199607740.569
1,19800,199607740.569
1,19900,199607740.569
1,20000,199607740.569
1,20100,199607740.569
1,20200,199607740.569
1,20300,199607740.569
1,20400,199607740.569
1,20500,199607740.569
1,20600,199607740.569
1,20700,199607740.569
1,20800,199607740.569
1,20900,199607740.569
1,21000,199607740.569
1,21100,199607740.569
1,21200,199607740.569
1,21300,199607740.569
1,21400,199607740.569
1,21500,199607740.569
1,21600,199607740.569
1,21700,199607740.569
1,21800,199607740.569
1,21900,199607740.569
1,22000,199607740.569
1,22100,199607740.569
1,22200,199607740.569
1,22300,199607740.569
1,22400,199607740.569
1,22500,199607740.569
1,22600,199607740.569
1,22700,199607740.569
1,22800,199607740.569
1,22900,199607740.569
1,23000,199607740.569
1,23100,199607740.569
1,23200,199607740.569
1,23300,199607740.569
1,23400,199607740.569
1,23500,199607740.569
1,23600,199607740.569
1,23700,199607740.569
1,23800,199607740.569
1,23900,199607740.569
1,24000,199607740.569
1,24100,199607740.569
1,24200,199607740.569
1,24300,199607740.569
1,24400,199607740.569
1,24500,199607740.569
1,24600,199607740.569
1,24700,199607740.569
1,24800,199607740.569
1,24900,199607740.569
1,25000,199607740.569
1,25100,199607740.569
1,25200,199607740.569
1,25300,199607740.569
1,25400,199607740.569
1,25500,199607740.569
1,25600,199607740.569
1,25700,199607740.569
1,25800,199607740.569
1,25900,199607740.569
1,26000,199607740.569
1,26100,199607740.569
1,26200,199607740.569
1,26300,199607740.569
1,26400,199607740.569
1,26500,199607740.569
1,26600,199607740.569
1,26700,199607740.569
1,26800,199607740.569
1,26900,199607740.569
1,27000,199607740.569
1,27100,199607740.569
1,27200,199607740.569
1,27300,199607740.569
1,27400,199607740.569
1,27500,199607740.569
1,27600,199607740.569
1,27700,199607740.569
1,27800,199607740.569
1,27900,199607740.569
1,28000,199607740.569
1,28100,199607740.569
1,28200,199607740.569
1,28300,199607740.569
1,28400,199607740.569
1,28500,199607740.569
1,28600,199607740.569
1,28700,199607740.569
1,28800,199607740.569
1,28900,199607740.569
1,29000,199607740.569
1,29100,199607740.569
1,29200,199607740.569
1,29300,199607740.569
1,29400,199607740.569
1,29500,199607740.569
1,29600,199607740.569
1,29700,199607740.569
1,29800,199607740.569
1,29900,199607740.569
1,30000,199607740.569
1,30100,199607740.569
1,30200,199607740.569
1,30300,199607740.569
1,30400,199607740.569
1,30500,199607740.569
1,30600,199607740.569
1,30700,199607740.569
1,30800,199607740.569
1,30900,199607740.569
1,31000,199607740.569
1,31100,199607740.569
1,31200,199607740.569
1,31300,199607740.569
1,31400,199607740.569
1,31500,199607740.569
1,31600,199607740.569
1,31700,199607740.569
1,31800,199607740.569
1,31900,199607740.569
1,32000,194418977.053
1,32100,194418977.053
1,32200,194418977.053
1,32300,194418977.053
1,32400,194418977.053
1,32500,194418977.053
1,32600,194418977.053
1,32700,194418977.053
1,32800,194418977.053
1,32900,194418977.053
1,33000,194418977.053
1,33100,194418977.053
1,33200,194418977.053
1,33300,194418977.053
1,33400,194418977.053
1,33500,194418977.053
1,33600,194418977.053
1,33700,194418977.053
1,33800,194418977.053
1,33900,194418977.053
1,34000,194418977.053
1,34100,194418977.053
1,34200,194418977.053
1,34300,194418977.053
1,34400,194418977.053
1,34500,165197780.932
1,34600,165197780.932
1,34700,165197780.932
1,34800,165197780.932
1,34900,165197780.932
1,35000,165197780.932
1,35100,165197780.932
1,35200,165197780.932
1,35300,165197780.932
1,35400,165197780.932
1,35500,165197780.932
1,35600,165197780.932
1,35700,165197780.932
1,35800,165197780.932
1,35900,165197780.932
1,36000,165197780.932
1,36100,159496208.024
1,36200,159496208.024
1,36300,159496208.024
1,36400,159496208.024
1,36500,159496208.024
1,36600,159496208.024
1,36700,159496208.024
1,36800,159496208.024
1,36900,154891827.782
1,37000,154891827.782
1,37100,154891827.782
1,37200,154891827.782
1,37300,154891827.782
1,37400,154891827.782
1,37500,154891827.782
1,37600,154891827.782
1,37700,154891827.782
1,37800,154891827.782
1,37900,154891827.782
1,38000,154891827.782
1,38100,154891827.782
1,38200,154891827.782
1,38300,154891827.782
1,38400,154891827.782
1,38500,154891827.782
1,38600,154891827.782
1,38700,154891827.782
1,38800,154891827.782
1,38900,154891827.782
1,39000,154891827.782
1,39100,154891827.782
1,39200,154891827.782
1,39300,154891827.782
1,39400,154891827.782
1,39500,154891827.782
1,39600,154891827.782
1,39700,154891827.782
1,39800,154891827.782
1,39900,154891827.782
1,40000,154891827.782
1,40100,154891827.782
1,40200,154891827.782
1,40300,154891827.782
1,40400,154891827.782
1,40500,154891827.782
1,40600,154891827.782
1,40700,154891827.782
1,40800,154891827.782
1,40900,154891827.782
1,41000,154891827.782
1,41100,154891827.782
1,41200,154891827.782
1,41300,154891827.782
1,41400,154891827.782
1,41500,154891827.782
1,41600,154891827.782
1,41700,154891827.782
1,41800,154891827.782
1,41900,154891827.782
1,42000,154891827.782
1,42100,154891827.782
1,42200,154891827.782
1,42300,154891827.782
1,42400,154891827.782
1,42500,154891827.782
1,42600,154891827.782
1,42700,154891827.782
1,42800,154891827.782
1,42900,154891827.782
1,43000,154891827.782
1,43100,154891827.782
1,43200,154891827.782
1,43300,154891827.782
1,43400,154891827.782
1,43500,154891827.782
1,43600,154891827.782
1,43700,154891827.782
1,43800,154891827.782
1,43900,154891827.782
1,44000,154891827.782
1,44100,154891827.782
1,44200,154891827.782
1,44300,154891827.782
1,44400,154891827.782
1,44500,154891827.782
1,44600,154891827.782
1,44700,154891827.782
1,44800,154891827.782
1,44900,154891827.782
1,45000,154891827.782
1,45100,154891827.782
1,45200,154891827.782
1,45300,154891827.782
1,45400,154891827.782
1,45500,154891827.782
1,45600,154891827.782
1,45700,154891827.782
1,45800,154891827.782
1,45900,154891827.782
1,46000,154891827.782
1,46100,154891827.782
1,46200,154891827.782
1,46300,154891827.782
1,46400,154891827.782
1,46500,154891827.782
1,46600,154891827.782
1,46700,154891827.782
1,46800,154891827.782
1,46900,154891827.782
1,47000,154891827.782
1,47100,154891827.782
1,47200,154891827.782
1,47300,154891827.782
1,47400,154891827.782
1,47500,154891827.782
1,47600,154891827.782
1,47700,154891827.782
1,47800,154891827.782
